Arrival_Time,Creation_Time,x,y,z
1427705205356,1427707022792270646,0.15238953,-0.38504028,9.708572
1427705205361,1427707022797336564,0.17857361,-0.3743286,9.728806
1427705205366,1427707022802310929,0.17619324,-0.38027954,9.750229
1427705205371,1427707022807315812,0.20118713,-0.40527344,9.760941
1427705205376,1427707022812351212,0.18214417,-0.42074585,9.750229
1427705205381,1427707022817478166,0.15596008,-0.37313843,9.784744
1427705205386,1427707022822544084,0.14405823,-0.38504028,9.763321
1427705205391,1427707022827518449,0.16905212,-0.37194824,9.813309
1427705205396,1427707022832492814,0.20475769,-0.3588562,9.727615
1427705205402,1427707022837589250,0.1464386,-0.37789917,9.774033
1427705205406,1427707022842685685,0.17738342,-0.4076538,9.750229
1427705205411,1427707022847721085,0.13572693,-0.37194824,9.745468
1427705205417,1427707022852603898,0.17619324,-0.36361694,9.749039
1427705205422,1427707022857639298,0.10835266,-0.38027954,9.790695
1427705205426,1427707022862766251,0.18571472,-0.3505249,9.781174
1427705205431,1427707022867649064,0.20237732,-0.3921814,9.721664
1427705205436,1427707022872714982,0.17857361,-0.39694214,9.743088
1427705205442,1427707022877750382,0.17381287,-0.33862305,9.75975
1427705205447,1427707022882785783,0.12739563,-0.3826599,9.777603
1427705205452,1427707022887821183,0.13334656,-0.38623047,9.774033
1427705205457,1427707022892948136,0.15119934,-0.3659973,9.75856
1427705205462,1427707022897861466,0.12382507,-0.34100342,9.737137
1427705205467,1427707022902957902,0.16429138,-0.3671875,9.707382
1427705205472,1427707022907962785,0.19047546,-0.3826599,9.829971
1427705205477,1427707022912998185,0.16548157,-0.36956787,9.827591
1427705205482,1427707022918064103,0.18571472,-0.3671875,9.722855
1427705205487,1427707022923068986,0.1952362,-0.3350525,9.69548
1427705205492,1427707022928104386,0.115493774,-0.3588562,9.765701
1427705205497,1427707022933322892,0.15357971,-0.3433838,9.678818
1427705205502,1427707022938266740,0.14167786,-0.4005127,9.775223
1427705205507,1427707022943271623,0.17024231,-0.40646362,9.735947
1427705205512,1427707022948368058,0.11073303,-0.3909912,9.784744
1427705205517,1427707022953311906,0.1631012,-0.3993225,9.740707
1427705205522,1427707022958316789,0.16667175,-0.3743286,9.762131
1427705205530,1427707022963321671,0.16667175,-0.38623047,9.732376
1427705205532,1427707022968387589,0.1631012,-0.42074585,9.816879
1427705205537,1427707022973422990,0.17619324,-0.3921814,9.721664
1427705205542,1427707022978458390,0.15238953,-0.3517151,9.69548
1427705205547,1427707022983493791,0.16786194,-0.4076538,9.69429
1427705205552,1427707022988529191,0.25117493,-0.37908936,9.702621
1427705205557,1427707022993564591,0.09883118,-0.34933472,9.749039
1427705205562,1427707022998599992,0.16667175,-0.41122437,9.781174
1427705205567,1427707023003635392,0.15834045,-0.36956787,9.735947
1427705205572,1427707023008670792,0.14881897,-0.40527344,9.790695
1427705205577,1427707023013706193,0.10597229,-0.37075806,9.728806
1427705205582,1427707023018741593,0.16429138,-0.33981323,9.735947
1427705205587,1427707023023776994,0.1952362,-0.3659973,9.731186
1427705205593,1427707023028812394,0.107162476,-0.3517151,9.701431
1427705205598,1427707023033847794,0.117874146,-0.39337158,9.795456
1427705205603,1427707023038883195,0.15834045,-0.3659973,9.75856
1427705205608,1427707023043918595,0.1381073,-0.42788696,9.772842
1427705205613,1427707023048953996,0.21903992,-0.35290527,9.744278
1427705205618,1427707023053989396,0.15357971,-0.40527344,9.790695
1427705205623,1427707023059024796,0.19166565,-0.34100342,9.795456
1427705205628,1427707023064060197,0.13334656,-0.37908936,9.740707
1427705205633,1427707023069095597,0.115493774,-0.37908936,9.744278
1427705205638,1427707023074130998,0.10121155,-0.408844,9.69072
1427705205643,1427707023079166398,0.13572693,-0.40170288,9.75856
1427705205648,1427707023084201798,0.19999695,-0.4243164,9.772842
1427705205653,1427707023089237199,0.14405823,-0.40170288,9.789505
1427705205658,1427707023094272599,0.19404602,-0.3909912,9.775223
1427705205663,1427707023099308000,0.1381073,-0.35409546,9.729996
1427705205668,1427707023104343400,0.20713806,-0.3838501,9.705002
1427705205673,1427707023109378800,0.15596008,-0.3755188,9.75856
1427705205678,1427707023114414201,0.13929749,-0.4076538,9.709763
1427705205684,1427707023119449601,0.2202301,-0.408844,9.699051
1427705205689,1427707023124485001,0.13572693,-0.3755188,9.764511
1427705205694,1427707023129520402,0.115493774,-0.3993225,9.809738
1427705205699,1427707023134555802,0.16905212,-0.38623047,9.825211
1427705205704,1427707023139677461,0.16786194,-0.38623047,9.765701
1427705205709,1427707023144712861,0.17024231,-0.36123657,9.783554
1427705205714,1427707023149748261,0.09883118,-0.3683777,9.764511
1427705205719,1427707023154783662,0.17619324,-0.38146973,9.797836
1427705205724,1427707023159819062,0.1714325,-0.35409546,9.785934
1427705205729,1427707023164854463,0.15357971,-0.38623047,9.75975
1427705205734,1427707023169889863,0.14048767,-0.3433838,9.741898
1427705205739,1427707023174925263,0.14167786,-0.33624268,9.803787
1427705205744,1427707023179960664,0.1952362,-0.33148193,9.710953
1427705205749,1427707023184996064,0.20237732,-0.35409546,9.733566
1427705205754,1427707023190031465,0.17381287,-0.38504028,9.769272
1427705205759,1427707023195066865,0.10240173,-0.43502808,9.784744
1427705205764,1427707023200102265,0.19047546,-0.3588562,9.697861
1427705205769,1427707023205137666,0.15596008,-0.40408325,9.731186
1427705205774,1427707023210173066,0.15238953,-0.38146973,9.814499
1427705205779,1427707023215208467,0.13096619,-0.38623047,9.743088
1427705205784,1427707023220243867,0.19999695,-0.37670898,9.75975
1427705205789,1427707023225279267,0.129776,-0.34576416,9.735947
1427705205794,1427707023230314668,0.13572693,-0.34814453,9.7668915
1427705205799,1427707023235350068,0.17500305,-0.3921814,9.75975
1427705205804,1427707023240385468,0.13929749,-0.34695435,9.771652
1427705205809,1427707023245420869,0.12501526,-0.39337158,9.775223
1427705205815,1427707023250456269,0.18928528,-0.37670898,9.769272
1427705205820,1427707023255491670,0.13334656,-0.3517151,9.75499
1427705205825,1427707023260527070,0.16191101,-0.4076538,9.783554
1427705205830,1427707023265562470,0.19999695,-0.4076538,9.702621
1427705205835,1427707023270597871,0.1381073,-0.41241455,9.7799835
1427705205840,1427707023275633271,0.19761658,-0.36956787,9.706192
1427705205845,1427707023280668672,0.13572693,-0.36956787,9.716904
1427705205850,1427707023285704072,0.14524841,-0.38861084,9.731186
1427705205855,1427707023290739472,0.20237732,-0.42669678,9.750229
1427705205860,1427707023295774873,0.13929749,-0.35647583,9.765701
1427705205865,1427707023300810273,0.15953064,-0.3683777,9.770462
1427705205870,1427707023305845674,0.2118988,-0.40408325,9.816879
1427705205875,1427707023310881074,0.12263489,-0.33267212,9.782364
1427705205880,1427707023315916474,0.1797638,-0.39456177,9.732376
1427705205885,1427707023320951875,0.13096619,-0.43978882,9.725235
1427705205890,1427707023325987275,0.1464386,-0.40646362,9.795456
1427705205895,1427707023331022675,0.18214417,-0.37075806,9.737137
1427705205900,1427707023336058076,0.17500305,-0.3743286,9.75856
1427705205905,1427707023341093476,0.10954285,-0.4255066,9.772842
1427705205910,1427707023346128877,0.18095398,-0.4076538,9.728806
1427705205915,1427707023351164277,0.1714325,-0.36956787,9.738327
1427705205920,1427707023356199677,0.17262268,-0.35647583,9.737137
1427705205925,1427707023361235078,0.14524841,-0.4171753,9.745468
1427705205930,1427707023366270478,0.16786194,-0.39813232,9.782364
1427705205935,1427707023371305879,0.10835266,-0.39456177,9.793076
1427705205940,1427707023376341279,0.14524841,-0.41955566,9.796646
1427705205945,1427707023381376679,0.14762878,-0.46835327,9.737137
1427705205950,1427707023386412080,0.15834045,-0.37908936,9.743088
1427705205955,1427707023391447480,0.17500305,-0.36480713,9.652634
1427705205960,1427707023396482881,0.19642639,-0.46121216,9.75975
1427705205965,1427707023401518281,0.16429138,-0.3826599,9.745468
1427705205970,1427707023406553681,0.18333435,-0.36956787,9.703812
1427705205976,1427707023411589082,0.17500305,-0.3826599,9.719284
1427705205981,1427707023416624482,0.18571472,-0.39456177,9.804977
1427705205986,1427707023421659883,0.14762878,-0.34457397,9.7668915
1427705205991,1427707023426695283,0.16905212,-0.33743286,9.732376
1427705205996,1427707023431730683,0.19404602,-0.39694214,9.781174
1427705206001,1427707023436766084,0.19047546,-0.43978882,9.791885
1427705206006,1427707023441801484,0.15238953,-0.37789917,9.801407
1427705206011,1427707023446836884,0.21308899,-0.37075806,9.8632965
1427705206016,1427707023451872285,0.1714325,-0.3683777,9.765701
1427705206021,1427707023456907685,0.1797638,-0.36956787,9.801407
1427705206026,1427707023461943086,0.18571472,-0.38980103,9.760941
1427705206031,1427707023466978486,0.18928528,-0.38623047,9.701431
1427705206036,1427707023472013886,0.129776,-0.3659973,9.784744
1427705206041,1427707023477049287,0.15953064,-0.3683777,9.737137
1427705206046,1427707023482084687,0.10359192,-0.43026733,9.700241
1427705206051,1427707023487120088,0.12858582,-0.35290527,9.812119
1427705206056,1427707023492155488,0.15238953,-0.35766602,9.700241
1427705206061,1427707023497190888,0.129776,-0.35290527,9.738327
1427705206066,1427707023502226289,0.17262268,-0.42312622,9.794266
1427705206071,1427707023507261689,0.15000916,-0.40289307,9.793076
1427705206076,1427707023512297090,0.20475769,-0.39694214,9.740707
1427705206081,1427707023517332490,0.13334656,-0.38146973,9.82045
1427705206086,1427707023522367890,0.18571472,-0.4171753,9.702621
1427705206093,1427707023527403291,0.17024231,-0.38742065,9.75737
1427705206096,1427707023532438691,0.19642639,-0.3921814,9.775223
1427705206101,1427707023537474092,0.1714325,-0.38146973,9.787125
1427705206106,1427707023542509492,0.1952362,-0.38027954,9.7799835
1427705206111,1427707023547544892,0.1631012,-0.37670898,9.7157135
1427705206117,1427707023552580293,0.16429138,-0.38742065,9.699051
1427705206122,1427707023557615693,0.21546936,-0.37075806,9.734756
1427705206127,1427707023562651093,0.2202301,-0.40170288,9.737137
1427705206132,1427707023567686494,0.1714325,-0.3743286,9.739517
1427705206137,1427707023572721894,0.1714325,-0.41003418,9.719284
1427705206142,1427707023577757295,0.15119934,-0.43621826,9.778793
1427705206147,1427707023582792695,0.15000916,-0.36480713,9.781174
1427705206152,1427707023587828095,0.1880951,-0.3588562,9.809738
1427705206157,1427707023592863496,0.18571472,-0.325531,9.75499
1427705206162,1427707023597898896,0.16191101,-0.3350525,9.800217
1427705206167,1427707023602934297,0.18333435,-0.37789917,9.75618
1427705206172,1427707023607969697,0.14167786,-0.36123657,9.82164
1427705206177,1427707023613005097,0.16072083,-0.40527344,9.785934
1427705206182,1427707023618040498,0.16429138,-0.38742065,9.776413
1427705206187,1427707023623075898,0.17619324,-0.408844,9.75499
1427705206192,1427707023628111299,0.1631012,-0.3826599,9.696671
1427705206197,1427707023633146699,0.14524841,-0.37075806,9.762131
1427705206202,1427707023638182099,0.16786194,-0.41241455,9.745468
1427705206207,1427707023643217500,0.11192322,-0.3909912,9.749039
1427705206212,1427707023648252900,0.16667175,-0.43621826,9.760941
1427705206217,1427707023653288300,0.16429138,-0.3588562,9.724045
1427705206222,1427707023658323701,0.17262268,-0.35647583,9.743088
1427705206227,1427707023663359101,0.20951843,-0.38027954,9.726425
1427705206232,1427707023668394502,0.15000916,-0.3826599,9.725235
1427705206237,1427707023673429902,0.18333435,-0.4076538,9.75499
1427705206242,1427707023678465302,0.22261047,-0.37908936,9.826401
1427705206247,1427707023683500703,0.15715027,-0.3659973,9.803787
1427705206252,1427707023688536103,0.20594788,-0.3671875,9.722855
1427705206258,1427707023693571504,0.16191101,-0.3921814,9.750229
1427705206263,1427707023698606904,0.16072083,-0.30648804,9.810928
1427705206268,1427707023703642304,0.14286804,-0.3505249,9.774033
1427705206273,1427707023708677705,0.18452454,-0.37194824,9.732376
1427705206278,1427707023713713105,0.10359192,-0.39456177,9.744278
1427705206283,1427707023718748506,0.14524841,-0.39456177,9.69548
1427705206288,1427707023723783906,0.1631012,-0.43145752,9.75856
1427705206293,1427707023728819306,0.1381073,-0.3826599,9.729996
1427705206298,1427707023733854707,0.1714325,-0.39694214,9.718094
1427705206303,1427707023738890107,0.1880951,-0.3826599,9.849014
1427705206308,1427707023743925508,0.15953064,-0.41360474,9.75856
1427705206313,1427707023748960908,0.15834045,-0.40646362,9.790695
1427705206318,1427707023753996308,0.15238953,-0.38980103,9.746658
1427705206323,1427707023759031709,0.15596008,-0.38742065,9.721664
1427705206328,1427707023764067109,0.15834045,-0.37908936,9.75618
1427705206333,1427707023769102509,0.15119934,-0.34814453,9.744278
1427705206338,1427707023774137910,0.17857361,-0.3600464,9.713333
1427705206343,1427707023779173310,0.09764099,-0.39337158,9.777603
1427705206348,1427707023784208711,0.17857361,-0.37670898,9.741898
1427705206353,1427707023789244111,0.1714325,-0.37194824,9.771652
1427705206358,1427707023794279511,0.17857361,-0.3659973,9.818069
1427705206363,1427707023799314912,0.17619324,-0.3671875,9.699051
1427705206368,1427707023804350312,0.15596008,-0.3921814,9.7668915
1427705206373,1427707023809385713,0.19047546,-0.3600464,9.750229
1427705206378,1427707023814421113,0.15000916,-0.32196045,9.8632965
1427705206383,1427707023819456513,0.13215637,-0.34576416,9.733566
1427705206389,1427707023824491914,0.21427917,-0.37908936,9.791885
1427705206394,1427707023829527314,0.2035675,-0.41955566,9.768082
1427705206399,1427707023834562715,0.18928528,-0.3909912,9.751419
1427705206404,1427707023839598115,0.18452454,-0.4243164,9.731186
1427705206409,1427707023844633515,0.13215637,-0.38027954,9.6324005
1427705206414,1427707023849668916,0.18571472,-0.39575195,9.746658
1427705206419,1427707023854704316,0.18571472,-0.41003418,9.797836
1427705206424,1427707023859739717,0.1797638,-0.41360474,9.702621
1427705206429,1427707023864775117,0.1547699,-0.40408325,9.735947
1427705206434,1427707023869810517,0.10121155,-0.3921814,9.716904
1427705206439,1427707023874845918,0.17024231,-0.3433838,9.744278
1427705206444,1427707023879881318,0.1797638,-0.40170288,9.771652
1427705206449,1427707023884916718,0.16667175,-0.42788696,9.769272
1427705206454,1427707023889952119,0.16429138,-0.39575195,9.713333
1427705206459,1427707023894987519,0.18214417,-0.42193604,9.708572
1427705206464,1427707023900022920,0.19047546,-0.3909912,9.762131
1427705206469,1427707023905058320,0.13929749,-0.36123657,9.760941
1427705206474,1427707023910093720,0.16429138,-0.35409546,9.702621
1427705206479,1427707023915129121,0.22142029,-0.38623047,9.783554
1427705206484,1427707023920164521,0.16072083,-0.3921814,9.778793
1427705206489,1427707023925199922,0.14286804,-0.3671875,9.720474
1427705206494,1427707023930235322,0.15596008,-0.37789917,9.745468
1427705206499,1427707023935270722,0.20951843,-0.38027954,9.7478485
1427705206504,1427707023940306123,0.16786194,-0.3909912,9.677628
1427705206509,1427707023945341523,0.16667175,-0.37908936,9.7990265
1427705206514,1427707023950376924,0.17500305,-0.3838501,9.762131
1427705206519,1427707023955412324,0.15596008,-0.41003418,9.725235
1427705206525,1427707023960447724,0.12025452,-0.38146973,9.713333
1427705206529,1427707023965483125,0.21070862,-0.3921814,9.772842
1427705206535,1427707023970518525,0.16191101,-0.38027954,9.75856
1427705206540,1427707023975553925,0.17857361,-0.39337158,9.772842
1427705206545,1427707023980589326,0.18214417,-0.42193604,9.781174
1427705206550,1427707023985624726,0.1214447,-0.39575195,9.729996
1427705206555,1427707023990660127,0.13334656,-0.38742065,9.741898
1427705206560,1427707023995695527,0.20475769,-0.408844,9.782364
1427705206565,1427707024000730927,0.20713806,-0.39337158,9.8632965
1427705206570,1427707024005766328,0.15715027,-0.35528564,9.737137
1427705206575,1427707024010801728,0.18333435,-0.38504028,9.794266
1427705206580,1427707024015837129,0.14405823,-0.41479492,9.8632965
1427705206585,1427707024020872529,0.18571472,-0.408844,9.6931
1427705206590,1427707024025907929,0.13334656,-0.37670898,9.705002
1427705206595,1427707024030943330,0.15357971,-0.41360474,9.769272
1427705206600,1427707024035978730,0.1214447,-0.37908936,9.862106
1427705206605,1427707024041014131,0.12620544,-0.38027954,9.716904
1427705206610,1427707024046049531,0.13215637,-0.36123657,9.782364
1427705206615,1427707024051084931,0.18214417,-0.39813232,9.775223
1427705206620,1427707024056120332,0.11668396,-0.3338623,9.720474
